ID,Area,AFR,LastAge,Censored,Year,Age,Mortality,Reproduced,LBS,ELF3
74,F,20,49,1,55,49,0,0,4,0
75,F,21,45,0,11,5,0,0,2,0
75,F,21,45,0,12,6,0,0,2,0
75,F,21,45,0,13,7,0,0,2,0
75,F,21,45,0,14,8,0,0,2,0
75,F,21,45,0,15,9,0,0,2,0
75,F,21,45,0,16,10,0,0,2,0
75,F,21,45,0,17,11,0,0,2,0
75,F,21,45,0,18,12,0,0,2,0
75,F,21,45,0,19,13,0,0,2,0
75,F,21,45,0,20,14,0,0,2,0
75,F,21,45,0,21,15,0,0,2,0
75,F,21,45,0,22,16,0,0,2,0
75,F,21,45,0,23,17,0,0,2,0
75,F,21,45,0,24,18,0,0,2,0
75,F,21,45,0,25,19,0,0,2,0
75,F,21,45,0,26,20,0,0,2,0
75,F,21,45,0,27,21,0,1,2,0
75,F,21,45,0,28,22,0,0,2,0
75,F,21,45,0,29,23,0,0,2,0
75,F,21,45,0,30,24,0,1,2,0
75,F,21,45,0,31,25,0,0,2,0
75,F,21,45,0,32,26,0,0,2,0
75,F,21,45,0,33,27,0,0,2,0
75,F,21,45,0,34,28,0,0,2,0
75,F,21,45,0,35,29,0,0,2,0
75,F,21,45,0,36,30,0,0,2,0
75,F,21,45,0,37,31,0,0,2,0
75,F,21,45,0,38,32,0,0,2,0
75,F,21,45,0,39,33,0,0,2,0
75,F,21,45,0,40,34,0,0,2,0
75,F,21,45,0,41,35,0,0,2,0
75,F,21,45,0,42,36,0,0,2,0
75,F,21,45,0,43,37,0,0,2,0
75,F,21,45,0,44,38,0,0,2,0
75,F,21,45,0,45,39,0,0,2,0
75,F,21,45,0,46,40,0,0,2,0
75,F,21,45,0,47,41,0,0,2,0
75,F,21,45,0,48,42,0,0,2,0
75,F,21,45,0,49,43,0,0,2,0
75,F,21,45,0,50,44,0,0,2,0
75,F,21,45,0,51,45,1,0,2,0
76,G,24,45,0,12,5,0,0,1,0
76,G,24,45,0,13,6,0,0,1,0
76,G,24,45,0,14,7,0,0,1,0
76,G,24,45,0,15,8,0,0,1,0
76,G,24,45,0,16,9,0,0,1,0
76,G,24,45,0,17,10,0,0,1,0
76,G,24,45,0,18,11,0,0,1,0
76,G,24,45,0,19,12,0,0,1,0
76,G,24,45,0,20,13,0,0,1,0
76,G,24,45,0,21,14,0,0,1,0
76,G,24,45,0,22,15,0,0,1,0
76,G,24,45,0,23,16,0,0,1,0
76,G,24,45,0,24,17,0,0,1,0
76,G,24,45,0,25,18,0,0,1,0
76,G,24,45,0,26,19,0,0,1,0
76,G,24,45,0,27,20,0,0,1,0
76,G,24,45,0,28,21,0,0,1,0
76,G,24,45,0,29,22,0,0,1,0
76,G,24,45,0,30,23,0,0,1,0
76,G,24,45,0,31,24,0,1,1,0
76,G,24,45,0,32,25,0,0,1,0
76,G,24,45,0,33,26,0,0,1,0
76,G,24,45,0,34,27,0,0,1,0
76,G,24,45,0,35,28,0,0,1,0
76,G,24,45,0,36,29,0,0,1,0
76,G,24,45,0,37,30,0,0,1,0
76,G,24,45,0,38,31,0,0,1,0
76,G,24,45,0,39,32,0,0,1,0
76,G,24,45,0,40,33,0,0,1,0
76,G,24,45,0,41,34,0,0,1,0
76,G,24,45,0,42,35,0,0,1,0
76,G,24,45,0,43,36,0,0,1,0
76,G,24,45,0,44,37,0,0,1,0
76,G,24,45,0,45,38,0,0,1,0
76,G,24,45,0,46,39,0,0,1,0
76,G,24,45,0,47,40,0,0,1,0
76,G,24,45,0,48,41,0,0,1,0
76,G,24,45,0,49,42,0,0,1,0
76,G,24,45,0,50,43,0,0,1,0
76,G,24,45,0,51,44,0,0,1,0
76,G,24,45,0,52,45,1,0,1,0
77,F,13,48,1,12,5,0,0,2,2
77,F,13,48,1,13,6,0,0,2,2
77,F,13,48,1,14,7,0,0,2,2
77,F,13,48,1,15,8,0,0,2,2
77,F,13,48,1,16,9,0,0,2,2
77,F,13,48,1,17,10,0,0,2,2
77,F,13,48,1,18,11,0,0,2,2
77,F,13,48,1,19,12,0,0,2,2
77,F,13,48,1,20,13,0,1,2,2
77,F,13,48,1,21,14,0,0,2,2
77,F,13,48,1,22,15,0,1,2,2
77,F,13,48,1,23,16,0,0,2,2
77,F,13,48,1,24,17,0,0,2,2
77,F,13,48,1,25,18,0,0,2,2
77,F,13,48,1,26,19,0,0,2,2
77,F,13,48,1,27,20,0,0,2,2
77,F,13,48,1,28,21,0,0,2,2
77,F,13,48,1,29,22,0,0,2,2
77,F,13,48,1,30,23,0,0,2,2
77,F,13,48,1,31,24,0,0,2,2
77,F,13,48,1,32,25,0,0,2,2
77,F,13,48,1,33,26,0,0,2,2
77,F,13,48,1,34,27,0,0,2,2
77,F,13,48,1,35,28,0,0,2,2
77,F,13,48,1,36,29,0,0,2,2
77,F,13,48,1,37,30,0,0,2,2
77,F,13,48,1,38,31,0,0,2,2
77,F,13,48,1,39,32,0,0,2,2
77,F,13,48,1,40,33,0,0,2,2
77,F,13,48,1,41,34,0,0,2,2
77,F,13,48,1,42,35,0,0,2,2
77,F,13,48,1,43,36,0,0,2,2
77,F,13,48,1,44,37,0,0,2,2
77,F,13,48,1,45,38,0,0,2,2
77,F,13,48,1,46,39,0,0,2,2
77,F,13,48,1,47,40,0,0,2,2
77,F,13,48,1,48,41,0,0,2,2
77,F,13,48,1,49,42,0,0,2,2
77,F,13,48,1,50,43,0,0,2,2
77,F,13,48,1,51,44,0,0,2,2
77,F,13,48,1,52,45,0,0,2,2
77,F,13,48,1,53,46,0,0,2,2
77,F,13,48,1,54,47,0,0,2,2
77,F,13,48,1,55,48,0,0,2,2
78,F,20,48,1,12,5,0,0,3,0
78,F,20,48,1,13,6,0,0,3,0
78,F,20,48,1,14,7,0,0,3,0
78,F,20,48,1,15,8,0,0,3,0
78,F,20,48,1,16,9,0,0,3,0
78,F,20,48,1,17,10,0,0,3,0
78,F,20,48,1,18,11,0,0,3,0
78,F,20,48,1,19,12,0,0,3,0
78,F,20,48,1,20,13,0,0,3,0
78,F,20,48,1,21,14,0,0,3,0
78,F,20,48,1,22,15,0,0,3,0
78,F,20,48,1,23,16,0,0,3,0
78,F,20,48,1,24,17,0,0,3,0
78,F,20,48,1,25,18,0,0,3,0
78,F,20,48,1,26,19,0,0,3,0
78,F,20,48,1,27,20,0,1,3,0
78,F,20,48,1,28,21,0,0,3,0
78,F,20,48,1,29,22,0,0,3,0
78,F,20,48,1,30,23,0,0,3,0
78,F,20,48,1,31,24,0,0,3,0
78,F,20,48,1,32,25,0,0,3,0
78,F,20,48,1,33,26,0,1,3,0
78,F,20,48,1,34,27,0,0,3,0
78,F,20,48,1,35,28,0,0,3,0
78,F,20,48,1,36,29,0,0,3,0
78,F,20,48,1,37,30,0,0,3,0
78,F,20,48,1,38,31,0,0,3,0
78,F,20,48,1,39,32,0,0,3,0
78,F,20,48,1,40,33,0,1,3,0
78,F,20,48,1,41,34,0,0,3,0
78,F,20,48,1,42,35,0,0,3,0
78,F,20,48,1,43,36,0,0,3,0
78,F,20,48,1,44,37,0,0,3,0
78,F,20,48,1,45,38,0,0,3,0
78,F,20,48,1,46,39,0,0,3,0
78,F,20,48,1,47,40,0,0,3,0
78,F,20,48,1,48,41,0,0,3,0
78,F,20,48,1,49,42,0,0,3,0
78,F,20,48,1,50,43,0,0,3,0
78,F,20,48,1,51,44,0,0,3,0
78,F,20,48,1,52,45,0,0,3,0
78,F,20,48,1,53,46,0,0,3,0
78,F,20,48,1,54,47,0,0,3,0
78,F,20,48,1,55,48,0,0,3,0
79,G,26,47,1,13,5,0,0,4,0
79,G,26,47,1,14,6,0,0,4,0
79,G,26,47,1,15,7,0,0,4,0
79,G,26,47,1,16,8,0,0,4,0
79,G,26,47,1,17,9,0,0,4,0
79,G,26,47,1,18,10,0,0,4,0
79,G,26,47,1,19,11,0,0,4,0
79,G,26,47,1,20,12,0,0,4,0
79,G,26,47,1,21,13,0,0,4,0
79,G,26,47,1,22,14,0,0,4,0
79,G,26,47,1,23,15,0,0,4,0
79,G,26,47,1,24,16,0,0,4,0
79,G,26,47,1,25,17,0,0,4,0
79,G,26,47,1,26,18,0,0,4,0
79,G,26,47,1,27,19,0,0,4,0
79,G,26,47,1,28,20,0,0,4,0
79,G,26,47,1,29,21,0,0,4,0
79,G,26,47,1,30,22,0,0,4,0
79,G,26,47,1,31,23,0,0,4,0
79,G,26,47,1,32,24,0,0,4,0
79,G,26,47,1,33,25,0,0,4,0
79,G,26,47,1,34,26,0,1,4,0
79,G,26,47,1,35,27,0,0,4,0
79,G,26,47,1,36,28,0,0,4,0
79,G,26,47,1,37,29,0,0,4,0
79,G,26,47,1,38,30,0,0,4,0
79,G,26,47,1,39,31,0,1,4,0
79,G,26,47,1,40,32,0,0,4,0
79,G,26,47,1,41,33,0,0,4,0
79,G,26,47,1,42,34,0,1,4,0
79,G,26,47,1,43,35,0,0,4,0
79,G,26,47,1,44,36,0,0,4,0
79,G,26,47,1,45,37,0,0,4,0
79,G,26,47,1,46,38,0,0,4,0
79,G,26,47,1,47,39,0,0,4,0
79,G,26,47,1,48,40,0,0,4,0
79,G,26,47,1,49,41,0,0,4,0
79,G,26,47,1,50,42,0,0,4,0
79,G,26,47,1,51,43,0,0,4,0
79,G,26,47,1,52,44,0,0,4,0
79,G,26,47,1,53,45,0,0,4,0
79,G,26,47,1,54,46,0,1,4,0
79,G,26,47,1,55,47,0,0,4,0
80,E,24,48,1,12,5,0,0,1,0
80,E,24,48,1,13,6,0,0,1,0
80,E,24,48,1,14,7,0,0,1,0
80,E,24,48,1,15,8,0,0,1,0
80,E,24,48,1,16,9,0,0,1,0
80,E,24,48,1,17,10,0,0,1,0
80,E,24,48,1,18,11,0,0,1,0
80,E,24,48,1,19,12,0,0,1,0
80,E,24,48,1,20,13,0,0,1,0
80,E,24,48,1,21,14,0,0,1,0
80,E,24,48,1,22,15,0,0,1,0
80,E,24,48,1,23,16,0,0,1,0
80,E,24,48,1,24,17,0,0,1,0
80,E,24,48,1,25,18,0,0,1,0
80,E,24,48,1,26,19,0,0,1,0
80,E,24,48,1,27,20,0,0,1,0
80,E,24,48,1,28,21,0,0,1,0
80,E,24,48,1,29,22,0,0,1,0
80,E,24,48,1,30,23,0,0,1,0
80,E,24,48,1,31,24,0,1,1,0
80,E,24,48,1,32,25,0,0,1,0
80,E,24,48,1,33,26,0,0,1,0
80,E,24,48,1,34,27,0,0,1,0
80,E,24,48,1,35,28,0,0,1,0
80,E,24,48,1,36,29,0,0,1,0
80,E,24,48,1,37,30,0,0,1,0
80,E,24,48,1,38,31,0,0,1,0
80,E,24,48,1,39,32,0,0,1,0
80,E,24,48,1,40,33,0,0,1,0
80,E,24,48,1,41,34,0,0,1,0
80,E,24,48,1,42,35,0,0,1,0
80,E,24,48,1,43,36,0,0,1,0
80,E,24,48,1,44,37,0,0,1,0
80,E,24,48,1,45,38,0,0,1,0
80,E,24,48,1,46,39,0,0,1,0
80,E,24,48,1,47,40,0,0,1,0
80,E,24,48,1,48,41,0,0,1,0
80,E,24,48,1,49,42,0,0,1,0
80,E,24,48,1,50,43,0,0,1,0
80,E,24,48,1,51,44,0,0,1,0
80,E,24,48,1,52,45,0,0,1,0
80,E,24,48,1,53,46,0,0,1,0
80,E,24,48,1,54,47,0,0,1,0
80,E,24,48,1,55,48,0,0,1,0
81,B,19,48,1,12,5,0,0,3,0
81,B,19,48,1,13,6,0,0,3,0
81,B,19,48,1,14,7,0,0,3,0
81,B,19,48,1,15,8,0,0,3,0
81,B,19,48,1,16,9,0,0,3,0
81,B,19,48,1,17,10,0,0,3,0
81,B,19,48,1,18,11,0,0,3,0
81,B,19,48,1,19,12,0,0,3,0
81,B,19,48,1,20,13,0,0,3,0
81,B,19,48,1,21,14,0,0,3,0
81,B,19,48,1,22,15,0,0,3,0
81,B,19,48,1,23,16,0,0,3,0
81,B,19,48,1,24,17,0,0,3,0
81,B,19,48,1,25,18,0,0,3,0
81,B,19,48,1,26,19,0,1,3,0
81,B,19,48,1,27,20,0,0,3,0
81,B,19,48,1,28,21,0,0,3,0
81,B,19,48,1,29,22,0,0,3,0
81,B,19,48,1,30,23,0,0,3,0
81,B,19,48,1,31,24,0,0,3,0
81,B,19,48,1,32,25,0,1,3,0
81,B,19,48,1,33,26,0,0,3,0
81,B,19,48,1,34,27,0,0,3,0
81,B,19,48,1,35,28,0,0,3,0
81,B,19,48,1,36,29,0,0,3,0
81,B,19,48,1,37,30,0,1,3,0
81,B,19,48,1,38,31,0,0,3,0
81,B,19,48,1,39,32,0,0,3,0
81,B,19,48,1,40,33,0,0,3,0
81,B,19,48,1,41,34,0,0,3,0
81,B,19,48,1,42,35,0,0,3,0
81,B,19,48,1,43,36,0,0,3,0
81,B,19,48,1,44,37,0,0,3,0
81,B,19,48,1,45,38,0,0,3,0
81,B,19,48,1,46,39,0,0,3,0
81,B,19,48,1,47,40,0,0,3,0
81,B,19,48,1,48,41,0,0,3,0
81,B,19,48,1,49,42,0,0,3,0
81,B,19,48,1,50,43,0,0,3,0
81,B,19,48,1,51,44,0,0,3,0
81,B,19,48,1,52,45,0,0,3,0
81,B,19,48,1,53,46,0,0,3,0
81,B,19,48,1,54,47,0,0,3,0
81,B,19,48,1,55,48,0,0,3,0
82,F,15,49,1,11,5,0,0,7,1
82,F,15,49,1,12,6,0,0,7,1
82,F,15,49,1,13,7,0,0,7,1
82,F,15,49,1,14,8,0,0,7,1
82,F,15,49,1,15,9,0,0,7,1
82,F,15,49,1,16,10,0,0,7,1
82,F,15,49,1,17,11,0,0,7,1
82,F,15,49,1,18,12,0,0,7,1
82,F,15,49,1,19,13,0,0,7,1
82,F,15,49,1,20,14,0,0,7,1
82,F,15,49,1,21,15,0,1,7,1
82,F,15,49,1,22,16,0,0,7,1
82,F,15,49,1,23,17,0,0,7,1
82,F,15,49,1,24,18,0,0,7,1
82,F,15,49,1,25,19,0,0,7,1
82,F,15,49,1,26,20,0,1,7,1
82,F,15,49,1,27,21,0,0,7,1
82,F,15,49,1,28,22,0,0,7,1
82,F,15,49,1,29,23,0,1,7,1
82,F,15,49,1,30,24,0,0,7,1
82,F,15,49,1,31,25,0,0,7,1
82,F,15,49,1,32,26,0,0,7,1
82,F,15,49,1,33,27,0,0,7,1
82,F,15,49,1,34,28,0,0,7,1
82,F,15,49,1,35,29,0,0,7,1
82,F,15,49,1,36,30,0,1,7,1
82,F,15,49,1,37,31,0,0,7,1
82,F,15,49,1,38,32,0,0,7,1
82,F,15,49,1,39,33,0,0,7,1
82,F,15,49,1,40,34,0,1,7,1
82,F,15,49,1,41,35,0,0,7,1
82,F,15,49,1,42,36,0,0,7,1
82,F,15,49,1,43,37,0,0,7,1
82,F,15,49,1,44,38,0,1,7,1
82,F,15,49,1,45,39,0,0,7,1
82,F,15,49,1,46,40,0,0,7,1
82,F,15,49,1,47,41,0,0,7,1
82,F,15,49,1,48,42,0,0,7,1
82,F,15,49,1,49,43,0,0,7,1
82,F,15,49,1,50,44,0,0,7,1
82,F,15,49,1,51,45,0,0,7,1
82,F,15,49,1,52,46,0,1,7,1
82,F,15,49,1,53,47,0,0,7,1
82,F,15,49,1,54,48,0,0,7,1
82,F,15,49,1,55,49,0,0,7,1
83,H,11,11,1,22,5,0,0,1,1
83,H,11,11,1,23,6,0,0,1,1
83,H,11,11,1,24,7,0,0,1,1
83,H,11,11,1,25,8,0,0,1,1
83,H,11,11,1,26,9,0,0,1,1
83,H,11,11,1,27,10,0,0,1,1
83,H,11,11,1,28,11,0,1,1,1
84,F,18,48,1,12,5,0,0,5,1
84,F,18,48,1,13,6,0,0,5,1
84,F,18,48,1,14,7,0,0,5,1
84,F,18,48,1,15,8,0,0,5,1
84,F,18,48,1,16,9,0,0,5,1
84,F,18,48,1,17,10,0,0,5,1
84,F,18,48,1,18,11,0,0,5,1
84,F,18,48,1,19,12,0,0,5,1
84,F,18,48,1,20,13,0,0,5,1
84,F,18,48,1,21,14,0,0,5,1
84,F,18,48,1,22,15,0,0,5,1
84,F,18,48,1,23,16,0,0,5,1
84,F,18,48,1,24,17,0,0,5,1
84,F,18,48,1,25,18,0,1,5,1
84,F,18,48,1,26,19,0,0,5,1
84,F,18,48,1,27,20,0,0,5,1
84,F,18,48,1,28,21,0,0,5,1
84,F,18,48,1,29,22,0,1,5,1
84,F,18,48,1,30,23,0,0,5,1
84,F,18,48,1,31,24,0,0,5,1
84,F,18,48,1,32,25,0,0,5,1
84,F,18,48,1,33,26,0,0,5,1
84,F,18,48,1,34,27,0,0,5,1
84,F,18,48,1,35,28,0,1,5,1
84,F,18,48,1,36,29,0,0,5,1
84,F,18,48,1,37,30,0,0,5,1
84,F,18,48,1,38,31,0,0,5,1
84,F,18,48,1,39,32,0,1,5,1
84,F,18,48,1,40,33,0,0,5,1
84,F,18,48,1,41,34,0,0,5,1
84,F,18,48,1,42,35,0,1,5,1
84,F,18,48,1,43,36,0,0,5,1
84,F,18,48,1,44,37,0,0,5,1
84,F,18,48,1,45,38,0,0,5,1
84,F,18,48,1,46,39,0,0,5,1
84,F,18,48,1,47,40,0,0,5,1
84,F,18,48,1,48,41,0,0,5,1
84,F,18,48,1,49,42,0,0,5,1
84,F,18,48,1,50,43,0,0,5,1
84,F,18,48,1,51,44,0,0,5,1
84,F,18,48,1,52,45,0,0,5,1
84,F,18,48,1,53,46,0,0,5,1
84,F,18,48,1,54,47,0,0,5,1
84,F,18,48,1,55,48,0,0,5,1
85,B,21,50,1,10,5,0,0,4,0
85,B,21,50,1,11,6,0,0,4,0
85,B,21,50,1,12,7,0,0,4,0
85,B,21,50,1,13,8,0,0,4,0
85,B,21,50,1,14,9,0,0,4,0
85,B,21,50,1,15,10,0,0,4,0
85,B,21,50,1,16,11,0,0,4,0
85,B,21,50,1,17,12,0,0,4,0
85,B,21,50,1,18,13,0,0,4,0
85,B,21,50,1,19,14,0,0,4,0
85,B,21,50,1,20,15,0,0,4,0
85,B,21,50,1,21,16,0,0,4,0
85,B,21,50,1,22,17,0,0,4,0
85,B,21,50,1,23,18,0,0,4,0
85,B,21,50,1,24,19,0,0,4,0
85,B,21,50,1,25,20,0,0,4,0
85,B,21,50,1,26,21,0,1,4,0
85,B,21,50,1,27,22,0,0,4,0
85,B,21,50,1,28,23,0,0,4,0
85,B,21,50,1,29,24,0,0,4,0
85,B,21,50,1,30,25,0,0,4,0
85,B,21,50,1,31,26,0,1,4,0
85,B,21,50,1,32,27,0,0,4,0
85,B,21,50,1,33,28,0,0,4,0
85,B,21,50,1,34,29,0,0,4,0
85,B,21,50,1,35,30,0,0,4,0
85,B,21,50,1,36,31,0,0,4,0
85,B,21,50,1,37,32,0,0,4,0
85,B,21,50,1,38,33,0,0,4,0
85,B,21,50,1,39,34,0,1,4,0
85,B,21,50,1,40,35,0,0,4,0
85,B,21,50,1,41,36,0,0,4,0
85,B,21,50,1,42,37,0,0,4,0
85,B,21,50,1,43,38,0,0,4,0
85,B,21,50,1,44,39,0,0,4,0
85,B,21,50,1,45,40,0,1,4,0
85,B,21,50,1,46,41,0,0,4,0
85,B,21,50,1,47,42,0,0,4,0
85,B,21,50,1,48,43,0,0,4,0
85,B,21,50,1,49,44,0,0,4,0
85,B,21,50,1,50,45,0,0,4,0
85,B,21,50,1,51,46,0,0,4,0
85,B,21,50,1,52,47,0,0,4,0
85,B,21,50,1,53,48,0,0,4,0
85,B,21,50,1,54,49,0,0,4,0
85,B,21,50,1,55,50,0,0,4,0
86,F,14,48,1,12,5,0,0,7,2
86,F,14,48,1,13,6,0,0,7,2
86,F,14,48,1,14,7,0,0,7,2
86,F,14,48,1,15,8,0,0,7,2
86,F,14,48,1,16,9,0,0,7,2
86,F,14,48,1,17,10,0,0,7,2
86,F,14,48,1,18,11,0,0,7,2
86,F,14,48,1,19,12,0,0,7,2
86,F,14,48,1,20,13,0,0,7,2
86,F,14,48,1,21,14,0,1,7,2
86,F,14,48,1,22,15,0,0,7,2
86,F,14,48,1,23,16,0,1,7,2
86,F,14,48,1,24,17,0,0,7,2
86,F,14,48,1,25,18,0,0,7,2
86,F,14,48,1,26,19,0,0,7,2
86,F,14,48,1,27,20,0,1,7,2
86,F,14,48,1,28,21,0,0,7,2
86,F,14,48,1,29,22,0,0,7,2
86,F,14,48,1,30,23,0,0,7,2
86,F,14,48,1,31,24,0,1,7,2
86,F,14,48,1,32,25,0,0,7,2
86,F,14,48,1,33,26,0,0,7,2
86,F,14,48,1,34,27,0,0,7,2
86,F,14,48,1,35,28,0,0,7,2
86,F,14,48,1,36,29,0,0,7,2
86,F,14,48,1,37,30,0,1,7,2
86,F,14,48,1,38,31,0,0,7,2
86,F,14,48,1,39,32,0,0,7,2
86,F,14,48,1,40,33,0,0,7,2
86,F,14,48,1,41,34,0,1,7,2
86,F,14,48,1,42,35,0,0,7,2
86,F,14,48,1,43,36,0,0,7,2
86,F,14,48,1,44,37,0,0,7,2
86,F,14,48,1,45,38,0,0,7,2
86,F,14,48,1,46,39,0,0,7,2
86,F,14,48,1,47,40,0,0,7,2
86,F,14,48,1,48,41,0,1,7,2
86,F,14,48,1,49,42,0,0,7,2
86,F,14,48,1,50,43,0,0,7,2
86,F,14,48,1,51,44,0,0,7,2
86,F,14,48,1,52,45,0,0,7,2
86,F,14,48,1,53,46,0,0,7,2
86,F,14,48,1,54,47,0,0,7,2
86,F,14,48,1,55,48,0,0,7,2
87,B,22,26,0,13,5,0,0,1,0
87,B,22,26,0,14,6,0,0,1,0
87,B,22,26,0,15,7,0,0,1,0
87,B,22,26,0,16,8,0,0,1,0
87,B,22,26,0,17,9,0,0,1,0
87,B,22,26,0,18,10,0,0,1,0
87,B,22,26,0,19,11,0,0,1,0
87,B,22,26,0,20,12,0,0,1,0
87,B,22,26,0,21,13,0,0,1,0
87,B,22,26,0,22,14,0,0,1,0
87,B,22,26,0,23,15,0,0,1,0
87,B,22,26,0,24,16,0,0,1,0
87,B,22,26,0,25,17,0,0,1,0
87,B,22,26,0,26,18,0,0,1,0
87,B,22,26,0,27,19,0,0,1,0
87,B,22,26,0,28,20,0,0,1,0
87,B,22,26,0,29,21,0,0,1,0
87,B,22,26,0,30,22,0,1,1,0
87,B,22,26,0,31,23,0,0,1,0
87,B,22,26,0,32,24,0,0,1,0
87,B,22,26,0,33,25,0,0,1,0
87,B,22,26,0,34,26,1,0,1,0
88,H,15,37,0,14,5,0,0,3,1
88,H,15,37,0,15,6,0,0,3,1
88,H,15,37,0,16,7,0,0,3,1
88,H,15,37,0,17,8,0,0,3,1
88,H,15,37,0,18,9,0,0,3,1
88,H,15,37,0,19,10,0,0,3,1
88,H,15,37,0,20,11,0,0,3,1
88,H,15,37,0,21,12,0,0,3,1
88,H,15,37,0,22,13,0,0,3,1
88,H,15,37,0,23,14,0,0,3,1
88,H,15,37,0,24,15,0,1,3,1
88,H,15,37,0,25,16,0,0,3,1
88,H,15,37,0,26,17,0,0,3,1
88,H,15,37,0,27,18,0,0,3,1
88,H,15,37,0,28,19,0,0,3,1
88,H,15,37,0,29,20,0,0,3,1
88,H,15,37,0,30,21,0,0,3,1
88,H,15,37,0,31,22,0,1,3,1
88,H,15,37,0,32,23,0,0,3,1
88,H,15,37,0,33,24,0,0,3,1
88,H,15,37,0,34,25,0,0,3,1
88,H,15,37,0,35,26,0,1,3,1
88,H,15,37,0,36,27,0,0,3,1
88,H,15,37,0,37,28,0,0,3,1
88,H,15,37,0,38,29,0,0,3,1
88,H,15,37,0,39,30,0,0,3,1
88,H,15,37,0,40,31,0,0,3,1
88,H,15,37,0,41,32,0,0,3,1
88,H,15,37,0,42,33,0,0,3,1
88,H,15,37,0,43,34,0,0,3,1
88,H,15,37,0,44,35,0,0,3,1
88,H,15,37,0,45,36,0,0,3,1
88,H,15,37,0,46,37,1,0,3,1
89,G,17,43,1,12,5,0,0,6,1
89,G,17,43,1,13,6,0,0,6,1
89,G,17,43,1,14,7,0,0,6,1
89,G,17,43,1,15,8,0,0,6,1
89,G,17,43,1,16,9,0,0,6,1
89,G,17,43,1,17,10,0,0,6,1
89,G,17,43,1,18,11,0,0,6,1
89,G,17,43,1,19,12,0,0,6,1
89,G,17,43,1,20,13,0,0,6,1
89,G,17,43,1,21,14,0,0,6,1
89,G,17,43,1,22,15,0,0,6,1
89,G,17,43,1,23,16,0,0,6,1
89,G,17,43,1,24,17,0,1,6,1
89,G,17,43,1,25,18,0,0,6,1
89,G,17,43,1,26,19,0,0,6,1
89,G,17,43,1,27,20,0,0,6,1
89,G,17,43,1,28,21,0,0,6,1
89,G,17,43,1,29,22,0,0,6,1
89,G,17,43,1,30,23,0,0,6,1
89,G,17,43,1,31,24,0,0,6,1
89,G,17,43,1,32,25,0,1,6,1
89,G,17,43,1,33,26,0,0,6,1
89,G,17,43,1,34,27,0,0,6,1
89,G,17,43,1,35,28,0,0,6,1
89,G,17,43,1,36,29,0,0,6,1
89,G,17,43,1,37,30,0,0,6,1
89,G,17,43,1,38,31,0,0,6,1
89,G,17,43,1,39,32,0,0,6,1
89,G,17,43,1,40,33,0,1,6,1
89,G,17,43,1,41,34,0,0,6,1
89,G,17,43,1,42,35,0,0,6,1
89,G,17,43,1,43,36,0,0,6,1
89,G,17,43,1,44,37,0,1,6,1
89,G,17,43,1,45,38,0,0,6,1
89,G,17,43,1,46,39,0,0,6,1
89,G,17,43,1,47,40,0,0,6,1
89,G,17,43,1,48,41,0,1,6,1
89,G,17,43,1,49,42,0,0,6,1
89,G,17,43,1,50,43,0,1,6,1
90,D,16,43,1,12,5,0,0,5,1
90,D,16,43,1,13,6,0,0,5,1
90,D,16,43,1,14,7,0,0,5,1
90,D,16,43,1,15,8,0,0,5,1
90,D,16,43,1,16,9,0,0,5,1
90,D,16,43,1,17,10,0,0,5,1
90,D,16,43,1,18,11,0,0,5,1
90,D,16,43,1,19,12,0,0,5,1
90,D,16,43,1,20,13,0,0,5,1
90,D,16,43,1,21,14,0,0,5,1
90,D,16,43,1,22,15,0,0,5,1
90,D,16,43,1,23,16,0,1,5,1
90,D,16,43,1,24,17,0,0,5,1
90,D,16,43,1,25,18,0,0,5,1
90,D,16,43,1,26,19,0,0,5,1
90,D,16,43,1,27,20,0,0,5,1
90,D,16,43,1,28,21,0,0,5,1
90,D,16,43,1,29,22,0,0,5,1
90,D,16,43,1,30,23,0,0,5,1
90,D,16,43,1,31,24,0,0,5,1
90,D,16,43,1,32,25,0,0,5,1
90,D,16,43,1,33,26,0,0,5,1
90,D,16,43,1,34,27,0,1,5,1
90,D,16,43,1,35,28,0,0,5,1
90,D,16,43,1,36,29,0,0,5,1
90,D,16,43,1,37,30,0,0,5,1
90,D,16,43,1,38,31,0,0,5,1
90,D,16,43,1,39,32,0,1,5,1
90,D,16,43,1,40,33,0,0,5,1
90,D,16,43,1,41,34,0,0,5,1
90,D,16,43,1,42,35,0,0,5,1
90,D,16,43,1,43,36,0,0,5,1
90,D,16,43,1,44,37,0,0,5,1
90,D,16,43,1,45,38,0,0,5,1
90,D,16,43,1,46,39,0,0,5,1
90,D,16,43,1,47,40,0,0,5,1
90,D,16,43,1,48,41,0,1,5,1
90,D,16,43,1,49,42,0,0,5,1
90,D,16,43,1,50,43,0,1,5,1
91,G,15,44,0,11,5,0,0,7,1
91,G,15,44,0,12,6,0,0,7,1
91,G,15,44,0,13,7,0,0,7,1
91,G,15,44,0,14,8,0,0,7,1
91,G,15,44,0,15,9,0,0,7,1
91,G,15,44,0,16,10,0,0,7,1
91,G,15,44,0,17,11,0,0,7,1
91,G,15,44,0,18,12,0,0,7,1
91,G,15,44,0,19,13,0,0,7,1
91,G,15,44,0,20,14,0,0,7,1
91,G,15,44,0,21,15,0,1,7,1
91,G,15,44,0,22,16,0,0,7,1
91,G,15,44,0,23,17,0,0,7,1
